URL,MobileURL,Date,Title
"http://www.newschannel6now.com/story/36786019/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:00:00","Mass shooters exploit lapses , limited laws to get guns - KAUZ - TV : Newschannel 6 Now"
"http://www.walb.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:00:00","Mass shooters exploit lapses , limited laws to get guns"
"https://www.washingtonpost.com/national/religion/mass-shooters-exploit-lapses-limited-laws-to-get-guns/2017/11/07/8247bfb8-c3f2-11e7-9922-4151f5ca6168_story.html","https://www.washingtonpost.com/amphtml/national/religion/mass-shooters-exploit-lapses-limited-laws-to-get-guns/2017/11/07/8247bfb8-c3f2-11e7-9922-4151f5ca6168_story.html","2017-11-07 21:00:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.newschannel6now.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:00:00","Mass shooters exploit lapses , limited laws to get guns - KAUZ - TV : Newschannel 6 Now"
"http://www.ktre.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:45:00","Mass shooters exploit lapses , limited laws to get guns - KTRE . com"
"http://www.WLOX.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:45:00","Mass shooters exploit lapses , limited laws to get guns - WLOX . com"
"http://www.fox8live.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:45:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.koamtv.com/story/36786061/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:45:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.wistv.com/story/36786062/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 21:45:00","Mass shooters exploit lapses , limited laws to get guns - wistv . com"
"http://www.ksby.com/story/36786061/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 22:00:00","Mass shooters exploit lapses , limited laws to get guns - KSBY . com"
"http://www.kten.com/story/36786019/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 22:15:00","Mass shooters exploit lapses , limited laws to get guns - KTEN . com"
"http://www.hometownstations.com/story/36786061/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 22:15:00","Mass shooters exploit lapses , limited laws to get guns"
"http://www.lex18.com/story/36786061/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 22:45:00","Mass shooters exploit lapses , limited laws to get guns - LEX18 . com"
"http://www.koaa.com/story/36786061/mass-shooters-exploit-lapses-limited-laws-to-get-guns","","2017-11-07 22:45:00","Mass shooters exploit lapses , limited laws to get guns - KOAA . com | Continuous News"
